"","CFI_numeric","RMSEA_numeric"
"1",0.961335186791428,0.0743683492052526
"2",0.952951305102544,0.0744463707299269
"3",0.941008257311236,0.0768554758951882
"4",0.929168416821246,0.077691542537546
"5",0.928672592927579,0.0771466013833324
